fiscal_year,quarter,master_project_code,tenure_category,employee_count,total_employees,percentage
2022,1,MSCDMSTP,0 - <3,2,10,20.0
2022,1,MSCDMSTP,3 - <6,2,10,20.0
2022,1,MSCDMSTP,6 - <9,4,10,40.0
2022,1,MSCDMSTP,>15,2,10,20.0
2022,1,MSCEHSTP,0 - <3,19,147,12.93
2022,1,MSCEHSTP,12 - <15,14,147,9.52
2022,1,MSCEHSTP,3 - <6,41,147,27.89
2022,1,MSCEHSTP,6 - <9,35,147,23.81
2022,1,MSCEHSTP,9 - <12,15,147,10.2
2022,1,MSCEHSTP,>15,23,147,15.65
2022,1,MSCFPZQ1,0 - <3,2,42,4.76
2022,1,MSCFPZQ1,12 - <15,6,42,14.29
2022,1,MSCFPZQ1,3 - <6,8,42,19.05
2022,1,MSCFPZQ1,6 - <9,8,42,19.05
2022,1,MSCFPZQ1,9 - <12,5,42,11.9
2022,1,MSCFPZQ1,>15,12,42,28.57
2022,1,MSCFPZQ1,Unknown,1,42,2.38
2022,1,MSCFSENG,0 - <3,6,60,10.0
2022,1,MSCFSENG,12 - <15,9,60,15.0
2022,1,MSCFSENG,3 - <6,21,60,35.0
2022,1,MSCFSENG,6 - <9,8,60,13.33
2022,1,MSCFSENG,9 - <12,7,60,11.67
2022,1,MSCFSENG,>15,9,60,15.0
2022,1,MSCFSSRE,9 - <12,1,3,33.33
2022,1,MSCFSSRE,>15,2,3,66.67
2022,1,MSCGAHYD,0 - <3,3,23,13.04
2022,1,MSCGAHYD,12 - <15,2,23,8.7
2022,1,MSCGAHYD,3 - <6,4,23,17.39
2022,1,MSCGAHYD,6 - <9,6,23,26.09
2022,1,MSCGAHYD,9 - <12,3,23,13.04
2022,1,MSCGAHYD,>15,4,23,17.39
2022,1,MSCGAHYD,Unknown,1,23,4.35
2022,1,MSCIO501,3 - <6,4,8,50.0
2022,1,MSCIO501,6 - <9,1,8,12.5
2022,1,MSCIO501,9 - <12,1,8,12.5
2022,1,MSCIO501,Unknown,2,8,25.0
2022,1,MSCLDCH1,6 - <9,2,2,100.0
2022,1,MSCMAVS,6 - <9,1,1,100.0
2022,1,MSCMDMAH,3 - <6,2,2,100.0
2022,1,MSCOBCH3,12 - <15,1,13,7.69
2022,1,MSCOBCH3,3 - <6,1,13,7.69
2022,1,MSCOBCH3,6 - <9,4,13,30.77
2022,1,MSCOBCH3,9 - <12,4,13,30.77
2022,1,MSCOBCH3,>15,2,13,15.38
2022,1,MSCOBCH3,Unknown,1,13,7.69
2022,1,MSCOG951,3 - <6,1,2,50.0
2022,1,MSCOG951,Unknown,1,2,50.0
2022,1,MSCONCH1,12 - <15,1,11,9.09
2022,1,MSCONCH1,3 - <6,4,11,36.36
2022,1,MSCONCH1,6 - <9,1,11,9.09
2022,1,MSCONCH1,9 - <12,5,11,45.45
2022,1,MSCONCH2,0 - <3,5,14,35.71
2022,1,MSCONCH2,3 - <6,5,14,35.71
2022,1,MSCONCH2,6 - <9,3,14,21.43
2022,1,MSCONCH2,>15,1,14,7.14
2022,1,MSCONHH3,0 - <3,1,1,100.0
2022,1,MSCONHU3,0 - <3,18,77,23.38
2022,1,MSCONHU3,12 - <15,5,77,6.49
2022,1,MSCONHU3,3 - <6,26,77,33.77
2022,1,MSCONHU3,6 - <9,16,77,20.78
2022,1,MSCONHU3,9 - <12,6,77,7.79
2022,1,MSCONHU3,>15,5,77,6.49
2022,1,MSCONHU3,Unknown,1,77,1.3
2022,1,MSCONHY1,3 - <6,1,11,9.09
2022,1,MSCONHY1,6 - <9,2,11,18.18
2022,1,MSCONHY1,9 - <12,2,11,18.18
2022,1,MSCONHY1,>15,6,11,54.55
2022,1,MSCONHY2,0 - <3,9,44,20.45
2022,1,MSCONHY2,12 - <15,2,44,4.55
2022,1,MSCONHY2,3 - <6,19,44,43.18
2022,1,MSCONHY2,6 - <9,6,44,13.64
2022,1,MSCONHY2,9 - <12,3,44,6.82
2022,1,MSCONHY2,>15,4,44,9.09
2022,1,MSCONHY2,Unknown,1,44,2.27
2022,1,MSCONPU1,3 - <6,2,11,18.18
2022,1,MSCONPU1,6 - <9,3,11,27.27
2022,1,MSCONPU1,9 - <12,2,11,18.18
2022,1,MSCONPU1,>15,4,11,36.36
2022,1,MSCPTRH5,0 - <3,1,5,20.0
2022,1,MSCPTRH5,3 - <6,1,5,20.0
2022,1,MSCPTRH5,>15,2,5,40.0
2022,1,MSCPTRH5,Unknown,1,5,20.0
2022,1,MSCPXOMS,0 - <3,7,34,20.59
2022,1,MSCPXOMS,12 - <15,5,34,14.71
2022,1,MSCPXOMS,3 - <6,8,34,23.53
2022,1,MSCPXOMS,6 - <9,4,34,11.76
2022,1,MSCPXOMS,9 - <12,3,34,8.82
2022,1,MSCPXOMS,>15,7,34,20.59
2022,1,MSCPXPH4,6 - <9,1,1,100.0
2022,1,MSCPXSRE,0 - <3,3,28,10.71
2022,1,MSCPXSRE,12 - <15,4,28,14.29
2022,1,MSCPXSRE,3 - <6,6,28,21.43
2022,1,MSCPXSRE,6 - <9,5,28,17.86
2022,1,MSCPXSRE,9 - <12,3,28,10.71
2022,1,MSCPXSRE,>15,5,28,17.86
2022,1,MSCPXSRE,Unknown,2,28,7.14
2022,1,MSCRM1PP,0 - <3,9,72,12.5
2022,1,MSCRM1PP,12 - <15,8,72,11.11
2022,1,MSCRM1PP,3 - <6,16,72,22.22
2022,1,MSCRM1PP,6 - <9,9,72,12.5
2022,1,MSCRM1PP,9 - <12,11,72,15.28
2022,1,MSCRM1PP,>15,18,72,25.0
2022,1,MSCRM1PP,Unknown,1,72,1.39
2022,1,MSCRM3PP,0 - <3,3,35,8.57
2022,1,MSCRM3PP,12 - <15,3,35,8.57
2022,1,MSCRM3PP,3 - <6,7,35,20.0
2022,1,MSCRM3PP,6 - <9,9,35,25.71
2022,1,MSCRM3PP,9 - <12,5,35,14.29
2022,1,MSCRM3PP,>15,7,35,20.0
2022,1,MSCRM3PP,Unknown,1,35,2.86
2022,1,MSCRMBTS,0 - <3,7,37,18.92
2022,1,MSCRMBTS,3 - <6,16,37,43.24
2022,1,MSCRMBTS,6 - <9,5,37,13.51
2022,1,MSCRMBTS,>15,8,37,21.62
2022,1,MSCRMBTS,Unknown,1,37,2.7
2022,1,MSCRMCIP,0 - <3,9,72,12.5
2022,1,MSCRMCIP,12 - <15,10,72,13.89
2022,1,MSCRMCIP,3 - <6,11,72,15.28
2022,1,MSCRMCIP,6 - <9,16,72,22.22
2022,1,MSCRMCIP,9 - <12,8,72,11.11
2022,1,MSCRMCIP,>15,18,72,25.0
2022,1,MSCRMCPP,0 - <3,14,88,15.91
2022,1,MSCRMCPP,12 - <15,9,88,10.23
2022,1,MSCRMCPP,3 - <6,22,88,25.0
2022,1,MSCRMCPP,6 - <9,16,88,18.18
2022,1,MSCRMCPP,9 - <12,14,88,15.91
2022,1,MSCRMCPP,>15,12,88,13.64
2022,1,MSCRMCPP,Unknown,1,88,1.14
2022,1,MSCRMFTP,3 - <6,4,7,57.14
2022,1,MSCRMFTP,6 - <9,3,7,42.86
2022,1,MSCRMOPD,0 - <3,1,7,14.29
2022,1,MSCRMOPD,12 - <15,1,7,14.29
2022,1,MSCRMOPD,3 - <6,2,7,28.57
2022,1,MSCRMOPD,9 - <12,1,7,14.29
2022,1,MSCRMOPD,>15,2,7,28.57
2022,1,MSCRMOPM,0 - <3,1,17,5.88
2022,1,MSCRMOPM,3 - <6,9,17,52.94
2022,1,MSCRMOPM,6 - <9,4,17,23.53
2022,1,MSCRMOPM,9 - <12,3,17,17.65
2022,1,MSCRMPSP,12 - <15,1,5,20.0
2022,1,MSCRMPSP,3 - <6,2,5,40.0
2022,1,MSCRMPSP,>15,2,5,40.0
2022,1,MSCSAHSP,0 - <3,3,9,33.33
2022,1,MSCSAHSP,3 - <6,3,9,33.33
2022,1,MSCSAHSP,6 - <9,1,9,11.11
2022,1,MSCSAHSP,>15,2,9,22.22
2022,1,MSCSCHZ3,0 - <3,1,26,3.85
2022,1,MSCSCHZ3,12 - <15,4,26,15.38
2022,1,MSCSCHZ3,3 - <6,6,26,23.08
2022,1,MSCSCHZ3,6 - <9,10,26,38.46
2022,1,MSCSCHZ3,9 - <12,2,26,7.69
2022,1,MSCSCHZ3,>15,3,26,11.54
2022,1,MSCSGAH3,0 - <3,1,4,25.0
2022,1,MSCSGAH3,3 - <6,1,4,25.0
2022,1,MSCSGAH3,6 - <9,1,4,25.0
2022,1,MSCSGAH3,9 - <12,1,4,25.0
2022,1,MSCSGAHS,0 - <3,1,8,12.5
2022,1,MSCSGAHS,12 - <15,1,8,12.5
2022,1,MSCSGAHS,3 - <6,3,8,37.5
2022,1,MSCSGAHS,9 - <12,1,8,12.5
2022,1,MSCSGAHS,>15,1,8,12.5
2022,1,MSCSGAHS,Unknown,1,8,12.5
2022,1,MSCSME09,12 - <15,3,13,23.08
2022,1,MSCSME09,3 - <6,2,13,15.38
2022,1,MSCSME09,9 - <12,3,13,23.08
2022,1,MSCSME09,>15,4,13,30.77
2022,1,MSCSME09,Unknown,1,13,7.69
2022,1,MSCSME10,0 - <3,1,52,1.92
2022,1,MSCSME10,12 - <15,7,52,13.46
2022,1,MSCSME10,3 - <6,7,52,13.46
2022,1,MSCSME10,6 - <9,12,52,23.08
2022,1,MSCSME10,9 - <12,7,52,13.46
2022,1,MSCSME10,>15,17,52,32.69
2022,1,MSCSME10,Unknown,1,52,1.92
2022,1,MSCSME11,0 - <3,5,55,9.09
2022,1,MSCSME11,12 - <15,9,55,16.36
2022,1,MSCSME11,3 - <6,5,55,9.09
2022,1,MSCSME11,6 - <9,12,55,21.82
2022,1,MSCSME11,9 - <12,8,55,14.55
2022,1,MSCSME11,>15,15,55,27.27
2022,1,MSCSME11,Unknown,1,55,1.82
2022,1,MSCSPFHS,0 - <3,8,27,29.63
2022,1,MSCSPFHS,12 - <15,2,27,7.41
2022,1,MSCSPFHS,3 - <6,11,27,40.74
2022,1,MSCSPFHS,6 - <9,2,27,7.41
2022,1,MSCSPFHS,9 - <12,3,27,11.11
2022,1,MSCSPFHS,Unknown,1,27,3.7
2022,1,MSCSSHSP,0 - <3,22,105,20.95
2022,1,MSCSSHSP,12 - <15,5,105,4.76
2022,1,MSCSSHSP,3 - <6,30,105,28.57
2022,1,MSCSSHSP,6 - <9,14,105,13.33
2022,1,MSCSSHSP,9 - <12,15,105,14.29
2022,1,MSCSSHSP,>15,18,105,17.14
2022,1,MSCSSHSP,Unknown,1,105,0.95
2022,1,MSCSXHSP,0 - <3,1,9,11.11
2022,1,MSCSXHSP,3 - <6,2,9,22.22
2022,1,MSCSXHSP,6 - <9,1,9,11.11
2022,1,MSCSXHSP,9 - <12,3,9,33.33
2022,1,MSCSXHSP,>15,2,9,22.22
2022,1,MSCTEMCI,12 - <15,1,1,100.0
2022,1,MSDMLRST,>15,1,1,100.0
2022,1,MSDPM401,9 - <12,1,1,100.0
2022,1,MSDSSTCS,6 - <9,1,1,100.0
2022,1,MSEAFICZ,>15,1,1,100.0
2022,1,MSEAFIH3,0 - <3,1,13,7.69
2022,1,MSEAFIH3,12 - <15,2,13,15.38
2022,1,MSEAFIH3,3 - <6,4,13,30.77
2022,1,MSEAFIH3,6 - <9,4,13,30.77
2022,1,MSEAFIH3,9 - <12,2,13,15.38
2022,1,MSEAFIM1,0 - <3,1,13,7.69
2022,1,MSEAFIM1,12 - <15,1,13,7.69
2022,1,MSEAFIM1,3 - <6,4,13,30.77
2022,1,MSEAFIM1,6 - <9,4,13,30.77
2022,1,MSEAFIM1,9 - <12,1,13,7.69
2022,1,MSEAFIM1,>15,2,13,15.38
2022,1,MSEAFIP1,0 - <3,2,12,16.67
2022,1,MSEAFIP1,3 - <6,5,12,41.67
2022,1,MSEAFIP1,6 - <9,3,12,25.0
2022,1,MSEAFIP1,>15,2,12,16.67
2022,1,MSEAFNH1,9 - <12,2,2,100.0
2022,1,MSEASFIN,12 - <15,3,15,20.0
2022,1,MSEASFIN,3 - <6,1,15,6.67
2022,1,MSEASFIN,9 - <12,2,15,13.33
2022,1,MSEASFIN,>15,7,15,46.67
2022,1,MSEASFIN,Unknown,2,15,13.33
2022,1,MSEDAPH4,3 - <6,1,4,25.0
2022,1,MSEDAPH4,6 - <9,1,4,25.0
2022,1,MSEDAPH4,9 - <12,2,4,50.0
2022,1,MSEDEMH3,0 - <3,1,9,11.11
2022,1,MSEDEMH3,3 - <6,2,9,22.22
2022,1,MSEDEMH3,6 - <9,2,9,22.22
2022,1,MSEDEMH3,9 - <12,1,9,11.11
2022,1,MSEDEMH3,>15,2,9,22.22
2022,1,MSEDEMH3,Unknown,1,9,11.11
2022,1,MSEDPCH3,9 - <12,1,1,100.0
2022,1,MSENGHSZ,0 - <3,6,58,10.34
2022,1,MSENGHSZ,12 - <15,7,58,12.07
2022,1,MSENGHSZ,3 - <6,7,58,12.07
2022,1,MSENGHSZ,6 - <9,8,58,13.79
2022,1,MSENGHSZ,9 - <12,15,58,25.86
2022,1,MSENGHSZ,>15,15,58,25.86
2022,1,MSENGTSE,6 - <9,1,1,100.0
2022,1,MSEPICDS,0 - <3,21,124,16.94
2022,1,MSEPICDS,12 - <15,8,124,6.45
2022,1,MSEPICDS,3 - <6,36,124,29.03
2022,1,MSEPICDS,6 - <9,22,124,17.74
2022,1,MSEPICDS,9 - <12,14,124,11.29
2022,1,MSEPICDS,>15,22,124,17.74
2022,1,MSEPICDS,Unknown,1,124,0.81
2022,1,MSESCAH3,0 - <3,1,14,7.14
2022,1,MSESCAH3,3 - <6,7,14,50.0
2022,1,MSESCAH3,6 - <9,3,14,21.43
2022,1,MSESCAH3,9 - <12,2,14,14.29
2022,1,MSESCAH3,>15,1,14,7.14
2022,1,MSESCAM2,>15,1,1,100.0
2022,1,MSESCASP,9 - <12,2,3,66.67
2022,1,MSESCASP,>15,1,3,33.33
2022,1,MSESN401,Unknown,1,1,100.0
2022,1,MSESSSTP,12 - <15,4,28,14.29
2022,1,MSESSSTP,3 - <6,7,28,25.0
2022,1,MSESSSTP,6 - <9,6,28,21.43
2022,1,MSESSSTP,9 - <12,8,28,28.57
2022,1,MSESSSTP,>15,3,28,10.71
2022,1,MSESZSA4,Unknown,2,2,100.0
2022,1,MSFIADTP,0 - <3,1,49,2.04
2022,1,MSFIADTP,12 - <15,11,49,22.45
2022,1,MSFIADTP,3 - <6,4,49,8.16
2022,1,MSFIADTP,6 - <9,6,49,12.24
2022,1,MSFIADTP,9 - <12,7,49,14.29
2022,1,MSFIADTP,>15,19,49,38.78
2022,1,MSFIADTP,Unknown,1,49,2.04
2022,1,MSFMV401,Unknown,1,1,100.0
2022,1,MSFNOHU2,3 - <6,1,4,25.0
2022,1,MSFNOHU2,9 - <12,2,4,50.0
2022,1,MSFNOHU2,>15,1,4,25.0
2022,1,MSFNOHU3,0 - <3,1,19,5.26
2022,1,MSFNOHU3,12 - <15,1,19,5.26
2022,1,MSFNOHU3,3 - <6,10,19,52.63
2022,1,MSFNOHU3,6 - <9,2,19,10.53
2022,1,MSFNOHU3,9 - <12,2,19,10.53
2022,1,MSFNOHU3,>15,2,19,10.53
2022,1,MSFNOHU3,Unknown,1,19,5.26
2022,1,MSFNOMU1,6 - <9,3,4,75.0
2022,1,MSFNOMU1,>15,1,4,25.0
2022,1,MSFNOPU1,6 - <9,2,3,66.67
2022,1,MSFNOPU1,9 - <12,1,3,33.33
2022,1,MSFNOSTP,0 - <3,1,7,14.29
2022,1,MSFNOSTP,9 - <12,4,7,57.14
2022,1,MSFNOSTP,>15,2,7,28.57
2022,1,MSFNOTV2,0 - <3,2,12,16.67
2022,1,MSFNOTV2,3 - <6,7,12,58.33
2022,1,MSFNOTV2,9 - <12,1,12,8.33
2022,1,MSFNOTV2,>15,1,12,8.33
2022,1,MSFNOTV2,Unknown,1,12,8.33
2022,1,MSFSTRST,0 - <3,6,30,20.0
2022,1,MSFSTRST,12 - <15,5,30,16.67
2022,1,MSFSTRST,3 - <6,3,30,10.0
2022,1,MSFSTRST,6 - <9,3,30,10.0
2022,1,MSFSTRST,9 - <12,1,30,3.33
2022,1,MSFSTRST,>15,12,30,40.0
2022,1,MSFTTRIG,3 - <6,7,15,46.67
2022,1,MSFTTRIG,6 - <9,5,15,33.33
2022,1,MSFTTRIG,9 - <12,2,15,13.33
2022,1,MSFTTRIG,>15,1,15,6.67
2022,1,MSGDBDSC,Unknown,1,1,100.0
2022,1,MSGDBDST,>15,2,2,100.0
2022,1,MSGDCDCN,6 - <9,2,2,100.0
2022,1,MSGDSCM2,12 - <15,1,1,100.0
2022,1,MSGDTASM,12 - <15,1,1,100.0
2022,1,MSGDUS2D,0 - <3,6,59,10.17
2022,1,MSGDUS2D,12 - <15,3,59,5.08
2022,1,MSGDUS2D,3 - <6,15,59,25.42
2022,1,MSGDUS2D,6 - <9,14,59,23.73
2022,1,MSGDUS2D,9 - <12,13,59,22.03
2022,1,MSGDUS2D,>15,8,59,13.56
2022,1,MSGDUS3D,0 - <3,6,52,11.54
2022,1,MSGDUS3D,12 - <15,3,52,5.77
2022,1,MSGDUS3D,3 - <6,14,52,26.92
2022,1,MSGDUS3D,6 - <9,14,52,26.92
2022,1,MSGDUS3D,9 - <12,8,52,15.38
2022,1,MSGDUS3D,>15,7,52,13.46
2022,1,MSGDVRTU,12 - <15,1,3,33.33
2022,1,MSGDVRTU,6 - <9,1,3,33.33
2022,1,MSGDVRTU,9 - <12,1,3,33.33
2022,1,MSGIVSSM,6 - <9,1,1,100.0
2022,1,MSGMXBOX,0 - <3,4,36,11.11
2022,1,MSGMXBOX,12 - <15,4,36,11.11
2022,1,MSGMXBOX,3 - <6,7,36,19.44
2022,1,MSGMXBOX,6 - <9,5,36,13.89
2022,1,MSGMXBOX,9 - <12,5,36,13.89
2022,1,MSGMXBOX,>15,10,36,27.78
2022,1,MSGMXBOX,Unknown,1,36,2.78
2022,1,MSHDIPNZ,12 - <15,3,13,23.08
2022,1,MSHDIPNZ,3 - <6,3,13,23.08
2022,1,MSHDIPNZ,6 - <9,3,13,23.08
2022,1,MSHDIPNZ,9 - <12,1,13,7.69
2022,1,MSHDIPNZ,>15,3,13,23.08
2022,1,MSHRABAP,Unknown,1,1,100.0
2022,1,MSHRC402,12 - <15,2,4,50.0
2022,1,MSHRC402,6 - <9,1,4,25.0
2022,1,MSHRC402,9 - <12,1,4,25.0
2022,1,MSHRECST,6 - <9,1,2,50.0
2022,1,MSHRECST,Unknown,1,2,50.0
2022,1,MSHRLPP1,9 - <12,1,3,33.33
2022,1,MSHRLPP1,>15,1,3,33.33
2022,1,MSHRLPP1,Unknown,1,3,33.33
2022,1,MSIADEST,0 - <3,1,13,7.69
2022,1,MSIADEST,12 - <15,1,13,7.69
2022,1,MSIADEST,3 - <6,4,13,30.77
2022,1,MSIADEST,6 - <9,4,13,30.77
2022,1,MSIADEST,9 - <12,2,13,15.38
2022,1,MSIADEST,>15,1,13,7.69
2022,1,MSIAUCST,0 - <3,2,12,16.67
2022,1,MSIAUCST,12 - <15,1,12,8.33
2022,1,MSIAUCST,3 - <6,2,12,16.67
2022,1,MSIAUCST,6 - <9,2,12,16.67
2022,1,MSIAUCST,9 - <12,2,12,16.67
2022,1,MSIAUCST,>15,3,12,25.0
2022,1,MSIBL2ST,>15,1,1,100.0
2022,1,MSIBPMST,12 - <15,1,2,50.0
2022,1,MSIBPMST,>15,1,2,50.0
2022,1,MSIBS301,3 - <6,1,3,33.33
2022,1,MSIBS301,6 - <9,1,3,33.33
2022,1,MSIBS301,>15,1,3,33.33
2022,1,MSICLOST,3 - <6,4,8,50.0
2022,1,MSICLOST,6 - <9,1,8,12.5
2022,1,MSICLOST,9 - <12,2,8,25.0
2022,1,MSICLOST,>15,1,8,12.5
2022,1,MSICM401,>15,1,2,50.0
2022,1,MSICM401,Unknown,1,2,50.0
2022,1,MSICPAST,0 - <3,6,26,23.08
2022,1,MSICPAST,12 - <15,1,26,3.85
2022,1,MSICPAST,3 - <6,9,26,34.62
2022,1,MSICPAST,6 - <9,3,26,11.54
2022,1,MSICPAST,9 - <12,3,26,11.54
2022,1,MSICPAST,>15,4,26,15.38
2022,1,MSIDCY20,3 - <6,2,3,66.67
2022,1,MSIDCY20,6 - <9,1,3,33.33
2022,1,MSIDEIST,0 - <3,5,14,35.71
2022,1,MSIDEIST,3 - <6,4,14,28.57
2022,1,MSIDEIST,6 - <9,4,14,28.57
2022,1,MSIDEIST,9 - <12,1,14,7.14
2022,1,MSIDEXST,0 - <3,2,12,16.67
2022,1,MSIDEXST,12 - <15,1,12,8.33
2022,1,MSIDEXST,3 - <6,4,12,33.33
2022,1,MSIDEXST,6 - <9,3,12,25.0
2022,1,MSIDEXST,9 - <12,2,12,16.67
2022,1,MSIDMAST,0 - <3,2,11,18.18
2022,1,MSIDMAST,12 - <15,2,11,18.18
2022,1,MSIDMAST,3 - <6,3,11,27.27
2022,1,MSIDMAST,6 - <9,3,11,27.27
2022,1,MSIDMAST,>15,1,11,9.09
2022,1,MSIDOSST,0 - <3,2,16,12.5
2022,1,MSIDOSST,3 - <6,8,16,50.0
2022,1,MSIDOSST,6 - <9,4,16,25.0
2022,1,MSIDOSST,9 - <12,1,16,6.25
2022,1,MSIDOSST,>15,1,16,6.25
2022,1,MSIDWSCM,>15,1,1,100.0
2022,1,MSIGCMST,0 - <3,4,14,28.57
2022,1,MSIGCMST,3 - <6,1,14,7.14
2022,1,MSIGCMST,6 - <9,3,14,21.43
2022,1,MSIGCMST,9 - <12,3,14,21.43
2022,1,MSIGCMST,>15,3,14,21.43
2022,1,MSIGDSTP,9 - <12,1,1,100.0
2022,1,MSIGPNST,0 - <3,2,10,20.0
2022,1,MSIGPNST,3 - <6,4,10,40.0
2022,1,MSIGPNST,6 - <9,2,10,20.0
2022,1,MSIGPNST,9 - <12,1,10,10.0
2022,1,MSIGPNST,>15,1,10,10.0
2022,1,MSIGPOST,0 - <3,2,13,15.38
2022,1,MSIGPOST,12 - <15,1,13,7.69
2022,1,MSIGPOST,3 - <6,3,13,23.08
2022,1,MSIGPOST,6 - <9,3,13,23.08
2022,1,MSIGPOST,9 - <12,4,13,30.77
2022,1,MSIL2SST,0 - <3,3,19,15.79
2022,1,MSIL2SST,12 - <15,3,19,15.79
2022,1,MSIL2SST,3 - <6,5,19,26.32
2022,1,MSIL2SST,6 - <9,4,19,21.05
2022,1,MSIL2SST,9 - <12,1,19,5.26
2022,1,MSIL2SST,>15,3,19,15.79
2022,1,MSINC401,0 - <3,1,7,14.29
2022,1,MSINC401,12 - <15,1,7,14.29
2022,1,MSINC401,6 - <9,1,7,14.29
2022,1,MSINC401,9 - <12,1,7,14.29
2022,1,MSINC401,>15,2,7,28.57
2022,1,MSINC401,Unknown,1,7,14.29
2022,1,MSINCENT,0 - <3,2,16,12.5
2022,1,MSINCENT,12 - <15,1,16,6.25
2022,1,MSINCENT,3 - <6,3,16,18.75
2022,1,MSINCENT,6 - <9,3,16,18.75
2022,1,MSINCENT,9 - <12,3,16,18.75
2022,1,MSINCENT,>15,3,16,18.75
2022,1,MSINCENT,Unknown,1,16,6.25
2022,1,MSINDTPM,>15,1,1,100.0
2022,1,MSINIVSB,6 - <9,1,1,100.0
2022,1,MSIOPSST,0 - <3,7,22,31.82
2022,1,MSIOPSST,3 - <6,6,22,27.27
2022,1,MSIOPSST,6 - <9,5,22,22.73
2022,1,MSIOPSST,9 - <12,4,22,18.18
2022,1,MSIOSPZ1,6 - <9,1,2,50.0
2022,1,MSIOSPZ1,>15,1,2,50.0
2022,1,MSIPCNST,12 - <15,1,5,20.0
2022,1,MSIPCNST,3 - <6,1,5,20.0
2022,1,MSIPCNST,6 - <9,2,5,40.0
2022,1,MSIPCNST,>15,1,5,20.0
2022,1,MSIPDCEH,0 - <3,1,34,2.94
2022,1,MSIPDCEH,12 - <15,4,34,11.76
2022,1,MSIPDCEH,3 - <6,6,34,17.65
2022,1,MSIPDCEH,6 - <9,6,34,17.65
2022,1,MSIPDCEH,9 - <12,7,34,20.59
2022,1,MSIPDCEH,>15,10,34,29.41
2022,1,MSIPGHSZ,6 - <9,1,2,50.0
2022,1,MSIPGHSZ,9 - <12,1,2,50.0
2022,1,MSIPSRST,0 - <3,3,18,16.67
2022,1,MSIPSRST,12 - <15,2,18,11.11
2022,1,MSIPSRST,3 - <6,5,18,27.78
2022,1,MSIPSRST,6 - <9,2,18,11.11
2022,1,MSIPSRST,9 - <12,2,18,11.11
2022,1,MSIPSRST,>15,3,18,16.67
2022,1,MSIPSRST,Unknown,1,18,5.56
2022,1,MSIROBST,0 - <3,5,9,55.56
2022,1,MSIROBST,3 - <6,1,9,11.11
2022,1,MSIROBST,6 - <9,1,9,11.11
2022,1,MSIROBST,>15,2,9,22.22
2022,1,MSISCOST,0 - <3,4,27,14.81
2022,1,MSISCOST,12 - <15,5,27,18.52
2022,1,MSISCOST,3 - <6,5,27,18.52
2022,1,MSISCOST,6 - <9,4,27,14.81
2022,1,MSISCOST,9 - <12,4,27,14.81
2022,1,MSISCOST,>15,4,27,14.81
2022,1,MSISCOST,Unknown,1,27,3.7
2022,1,MSISDBST,0 - <3,1,16,6.25
2022,1,MSISDBST,12 - <15,2,16,12.5
2022,1,MSISDBST,3 - <6,6,16,37.5
2022,1,MSISDBST,6 - <9,5,16,31.25
2022,1,MSISDBST,9 - <12,1,16,6.25
2022,1,MSISDBST,Unknown,1,16,6.25
2022,1,MSISUSST,0 - <3,3,13,23.08
2022,1,MSISUSST,3 - <6,4,13,30.77
2022,1,MSISUSST,6 - <9,3,13,23.08
2022,1,MSISUSST,9 - <12,2,13,15.38
2022,1,MSISUSST,>15,1,13,7.69
2022,1,MSIUADST,0 - <3,2,13,15.38
2022,1,MSIUADST,12 - <15,2,13,15.38
2022,1,MSIUADST,3 - <6,4,13,30.77
2022,1,MSIUADST,9 - <12,4,13,30.77
2022,1,MSIUADST,>15,1,13,7.69
2022,1,MSIUPRST,0 - <3,3,17,17.65
2022,1,MSIUPRST,12 - <15,2,17,11.76
2022,1,MSIUPRST,3 - <6,2,17,11.76
2022,1,MSIUPRST,6 - <9,5,17,29.41
2022,1,MSIUPRST,9 - <12,1,17,5.88
2022,1,MSIUPRST,>15,4,17,23.53
2022,1,MSKMSTP,0 - <3,6,15,40.0
2022,1,MSKMSTP,3 - <6,7,15,46.67
2022,1,MSKMSTP,9 - <12,1,15,6.67
2022,1,MSKMSTP,>15,1,15,6.67
2022,1,MSLANDH5,12 - <15,2,18,11.11
2022,1,MSLANDH5,3 - <6,3,18,16.67
2022,1,MSLANDH5,6 - <9,7,18,38.89
2022,1,MSLANDH5,9 - <12,3,18,16.67
2022,1,MSLANDH5,>15,2,18,11.11
2022,1,MSLANDH5,Unknown,1,18,5.56
2022,1,MSLXPZQ1,0 - <3,2,33,6.06
2022,1,MSLXPZQ1,12 - <15,6,33,18.18
2022,1,MSLXPZQ1,3 - <6,7,33,21.21
2022,1,MSLXPZQ1,6 - <9,7,33,21.21
2022,1,MSLXPZQ1,9 - <12,4,33,12.12
2022,1,MSLXPZQ1,>15,5,33,15.15
2022,1,MSLXPZQ1,Unknown,2,33,6.06
2022,1,MSMBO402,12 - <15,1,7,14.29
2022,1,MSMBO402,3 - <6,1,7,14.29
2022,1,MSMBO402,6 - <9,1,7,14.29
2022,1,MSMBO402,>15,3,7,42.86
2022,1,MSMBO402,Unknown,1,7,14.29
2022,1,MSMDGFNC,6 - <9,2,3,66.67
2022,1,MSMDGFNC,Unknown,1,3,33.33
2022,1,MSMDGTCH,Unknown,1,1,100.0
2022,1,MSMDSCH4,12 - <15,1,14,7.14
2022,1,MSMDSCH4,3 - <6,2,14,14.29
2022,1,MSMDSCH4,6 - <9,4,14,28.57
